url,title,menu_title,description
/FreeRTOS_Support_Forum_Archive/December_2004/freertos_XRAM_on_8051_1199276.html,XRAM on 8051 - FreeRTOS,,"XRAM on 8051Posted by nobody on December 22, 2004Very much pleased to see u r  FREERTOS  .  Very much interesting to learn. ok  In the port 8051  u r using  Xram  for context switch. ,Can i use internal instead of external ram.  How to find  what r the registers involved  for context swiching  for particular  …"
/FreeRTOS_Support_Forum_Archive/December_2004/freertos_Tick_Pic18_and_interrupt_priorities_1196033.html,"Tick, Pic18 and interrupt priorities - FreeRTOS",,"Tick, Pic18 and interrupt prioritiesPosted by fabienphilippe on December 16, 2004Hello Richard, I have some comments to make about the use of interrupt priorities in the pic18 for the tick correctness. You say, in your faq, that in an interrupt occur just before the tick interrupt, there will be a glitch, but all will be …"
/FreeRTOS_Support_Forum_Archive/December_2004/freertos_Thread_End_1201943.html,Thread End - FreeRTOS,,"Thread EndPosted by nobody on December 29, 2004Hi Everybody! I’ve just read FreeRTOS documentation, and there is one thing that surprised me. Thread is implemented as infinite loop (this of course is not surprisnig :) ), but when parent thread want to finish it, it calls vTaskDelete(). After reading documentation I understand, that it immediately …"
/FreeRTOS_Support_Forum_Archive/December_2004/freertos_Port_under_DOS4GW_32bit_protected_mode_1198091.html,Port under DOS4GW (32bit protected mode) - FreeRTOS,,"Port under DOS4GW (32bit protected mode)Posted by nobody on December 21, 2004Hi, Do you think that it’s possible to port Free RTOS to Dos Extender DOS4GW ? Thanks, Yasho Port under DOS4GW (32bit protected mode)Posted by richardbarry on December 21, 2004I think it is definately possible – but this would probably quite a complex port.  …"
/FreeRTOS_Support_Forum_Archive/December_2004/freertos_ANN_TCP_IP_Demo_Using_Rowley_CrossWorks_1197349.html,ANN: TCP/IP Demo Using Rowley CrossWorks - FreeRTOS,,"ANN: TCP/IP Demo Using Rowley CrossWorksPosted by richardbarry on December 19, 2004There is a new WEB server demo using Adam Dunkels uIP TCP/IP stack and the Rowley development tools. This is available for download directly from the WEB site.  There is also a live clickable demo."
/FreeRTOS_Support_Forum_Archive/December_2004/freertos_move_tskMAX_TASK_NAME_LEN_to_portable.h_1188382.html,move tskMAX_TASK_NAME_LEN to portable.h? - FreeRTOS,,"move tskMAX_TASK_NAME_LEN to portable.h?Posted by hermarcel on December 2, 2004I am currently studying the pic18-port and I was wondering why tskMAX_TASK_NAME_LEN is defined in task.h instead of partable.h. I think it would be nice when this was changed. On 8-bit micro’s as the pic18, every saved byte of ram is valuable. Perhaps it’s even possible …"
/FreeRTOS_Support_Forum_Archive/December_2004/freertos_Error_Abort_Mode_1200007.html,Error!: Abort Mode - FreeRTOS,,"Error!: Abort ModePosted by nobody on December 23, 2004When i send 57 char to COM0 the system go to ABORT mode and loop at 0x00003050. The keil IDE system give me the Abort Mode with: Abort -> R13(SP) = 0x400036ec R14(LR) = 0x00001484 SPSR     = 0x000000ff Why the system go into Abort Mode ? I’m …"
/FreeRTOS_Support_Forum_Archive/December_2004/freertos_More_memory_on_ATMega128_1193358.html,More memory on ATMega128 - FreeRTOS,,"More memory on ATMega128Posted by nobody on December 11, 2004Would you mind giving me a hand on FreeRTOS? The FreeRTOS works fine to me in a project based on ATmega128 until recently that I would like to create one more task.  It shows errCOULD_NOT_ALLOCATE_REQUIRED_MEMORY when it is asked to create a new task.  I look …"
/support_forum/,Support Forums Archive - FreeRTOS,,
/support_forum/,Support Forums Archive - FreeRTOS,,
/support_forum/,Support Forums Archive - FreeRTOS,,
/support_forum/,Support Forums Archive - FreeRTOS,,
/support_forum/,Support Forums Archive - FreeRTOS,,
/support_forum/,Support Forums Archive - FreeRTOS,,
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_Bug_and_fix_Microchip_dsPIC30F4011_port_can_cause_address_fault_when_disabling_interrupts_8fdcda26j.html,Bug and fix: Microchip dsPIC30F4011 port can cause address fault when disabling interrupts - FreeRTOS,,"Bug and fix: Microchip dsPIC30F4011 port can cause address fault when disabling interruptsPosted by e-christenson on August 8, 2015Hi I’d like to report a bug and a bugfix for certain Microchip dsPIC30F devices, including but not limited to the dsPIC30F4011/4013 and 5011/5013 — these are the processors I have worked with. Specifically, the freeRTOS can …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_Interrupts_being_disabled_b2bc7a2dj.html,Interrupts being disabled - FreeRTOS,,"Interrupts being disabledPosted by seanbzd on August 7, 2015Hi, I’m working on the FreeRTOS port on the zynq platform. I am doing some SPI transfers in the ISR handler and once every few minutes, i’m getting errors during the SPI transfers (RX Buffer overrun and Tx Buffer underrun). I believe these errors are a result …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_FREE_RTOS_TCP_IP_stack._cb673b1dj.html,FREE RTOS TCP/IP stack. - FreeRTOS,,"FREE RTOS TCP/IP stack.Posted by abifreertos on August 31, 2015FreeRTOS TCP/IP stack is not working ,please provide the network Interface for EVK1105 board with AT32UC3A0512 controller. I have referred FrreRTOS site and created Network interface which seems to be incorrect.please do help to solve this Issue. If anyone interested in guiding me I can share …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_FreeRTOS_for_VC709_Xilinx_Microblaze_0e9ac441j.html,FreeRTOS for VC709 Xilinx Microblaze - FreeRTOS,,"FreeRTOS for VC709 Xilinx Microblaze Posted by sarayuks on August 27, 2015Hi , I was trying to port the FreeRTOS for my xilinx Microblaze VC709 board . I used the sample demo application you had provided in the site for the KC705. I see that you have code which handles the timer interrupt and the …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_Send_a_struct_through_Queue_64d28ac3j.html,Send a struct through Queue - FreeRTOS,,"Send a struct through QueuePosted by xico2004 on August 18, 2015Hi there I am new to this forum and I am already bring some problems that I have been facing while exploring FreeRTOS on my STM32F4: I want to pass a simple structure from one task to anoder. Actually am I followyig by the book …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_Updating_to_FreeRTOS_8.2.2_2d3a92efj.html,Updating to FreeRTOS 8.2.2 - FreeRTOS,,"Updating to FreeRTOS 8.2.2Posted by dinobrn on August 28, 2015I’m using STM32F107VC microcontroller I’m using Ride7 ver 7.42.12.0305 compiler RKit-ARM for Ride7 ver 1.46.12.0305 I have updated my project with RTOS from FreeRTOS 7.1.1 to FreeRTOS 8.2.2 I noted the following: In FreeRTOS 7.1.1 the function vPortYieldFromISR() was defined in the file port.c. Its prototype …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_Term_of_tasks_d87d7d1bj.html,Term of tasks - FreeRTOS,,"Term of tasksPosted by juhc on August 12, 2015Hi, How can we know the term of a task in FreeRTOS ? I mean by term the time by which the task should have finished. For example : A task may have a duration of 5 and a term of 11. The task can be executed …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_Questions_on_size_t_data_type_usage_and_data_alignment_in_heap_2.c_in_MemMang_folder_c6e68accj.html,Questions on size_t data type usage and data alignment in heap_2.c in MemMang folder - FreeRTOS,,"Questions on size_t data type usage and data alignment in heap_2.c in MemMang folderPosted by diptopal on August 14, 2015I was going through heap2.c in the MemMang folder in FreeRTOS V7.4.2 source to understand it. I have compared heap2.c with the latest vesrion too, this file remains more of less the same, so I did …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_FreeRTOS_Cortex_M3_SRC_code_-_CY8CKIT-001_PSoC5_b2298e63j.html,FreeRTOS Cortex M3 SRC code - CY8CKIT-001 PSoC5 - FreeRTOS,,"FreeRTOS Cortex M3 SRC code – CY8CKIT-001 PSoC5 Posted by embedded-rtos on August 15, 2015Hello – recently ordered the FreeRTOS Real Time Kernel guide and want to know where I can download source code of the FreeRTOS demo project that supports PSoC Creator on the CY8CKIT-001 from Cypress Thanks Michel FreeRTOS Cortex M3 SRC code …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_deleting_task_on_PIC32MX_7b03d2ffj.html,deleting task on PIC32MX - FreeRTOS,,"deleting task on PIC32MXPosted by becopt on August 5, 2015FreeRTOS 8.2.1 PIC32MX port + heap_4.c Got some troubles when delete and recreate task. Here is test code: static void empty_thread(void *param) { for(;;) { vTaskDelay(10); } } static void ApplicationTaskThread(void *params) { for(;;) { uint32_t priority = uxTaskPriorityGet(NULL) + 1; TaskHandle_t task = NULL; xTaskCreate(empty_thread, …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_v8.2.2_-_xTaskCallApplicationTaskHook_Question_dba6980cj.html,v8.2.2 - xTaskCallApplicationTaskHook() Question - FreeRTOS,,"v8.2.2 – xTaskCallApplicationTaskHook() QuestionPosted by westmorelandeng on August 16, 2015Hello All, I am using the following call: xTaskCallApplicationTaskHook( NULL, 0 ); that goes to (example) BaseType_t prvExampleTaskHook4( void * pvParameter ) when I step through in a debugger – the task hook is called twice – I was wondering if there was a way to …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_Why_does_xSerialGetChar_in_demo_use_signed_char_type_67b5b970j.html,Why does xSerialGetChar() in demo use 'signed char' type? - FreeRTOS,,"Why does xSerialGetChar() in demo use ‘signed char’ type?Posted by dbuntin on August 30, 2015I’ve extended the serial.c and serial.h files from the demo application to facilitate writing strings and debug information to the serial console in my application. I’m using snprintf() and similar library functions defined in stdio.h. These functions use parameters of type …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_switching_from_mutex_to_binary_semaphore_does_not_work_a07954c5j.html,switching from mutex to binary semaphore does not work - FreeRTOS,,"switching from mutex to binary semaphore does not workPosted by williamjsell on August 12, 2015I made an error as I was taking a mutex from one task and giving it back in another task. This is not the correct way to signal tasks, so I replaced the mutex with a binary sempaphore: for(;;) { //wait …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_Preemption_of_higher_priority_task_596ce665j.html,Preemption of higher priority task - FreeRTOS,,"Preemption of higher priority taskPosted by ettocap on August 25, 2015Hello, I study FreeRTOS mechanisms on STM32L4 target. I suppose a problem on one of my tests. High priority task does not preempt low priority task. This is what is done : I create two task : Task one (priority 5), task two (priority 3) …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_FreeRTOS_UDP_Reasons_behind_TICK_RATE_limit_3725637ej.html,FreeRTOS+UDP: Reasons behind TICK_RATE limit - FreeRTOS,,"FreeRTOS+UDP: Reasons behind TICK_RATE limitPosted by fb0 on August 21, 2015Hello, I am currently evaluating FreeRTOS+UDP to add IP functionality to an existing, FreeRTOS-based product. I have now gotten to the point where the sources are ported over and our firmware compiles, so far so good. One of the things I had to do in …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_FreeRTOS_with_calendar_time_b9669e64j.html,FreeRTOS with calendar time - FreeRTOS,,"FreeRTOS with calendar timePosted by kivie on August 24, 2015I need to schedule and run tasks at certain intervals each hour. To get correct calendar time the clock is synchronized with GPS. I am using Giant Gecko from Sililabs and need to use tickless mode. I’m using the FreeRTOS version (v7.4.2) that comes with Simplicity …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_FreeRTOS_with_UDP_stack_6a3ab444j.html,FreeRTOS with UDP stack - FreeRTOS,,"FreeRTOS with UDP stackPosted by bruce4243 on August 13, 2015Hello, I need to get UDP running on a Zynq processor with the FreeRTOS. I have been working on trying to get the +TCP Zynq port up and running. I appreciate you sending us the Zynq port before it is actually posted, the network stack is …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_Queue_Sets_vs_Event_Groups_4a5bfa6ej.html,Queue Sets vs Event Groups - FreeRTOS,,"Queue Sets vs Event GroupsPosted by toll13 on August 12, 2015I am using STM32Cube with CMSIS and FreeRTOS. I need to have a thread that waits for either a signal (binary semaphore), or a message queue (Simultaneously). I first tried to use CMSIS Signals and osWait, but it seems that they are not actually implemented. …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_API_resquest_and_idea_..._4692fcf4j.html,API resquest and idea ... - FreeRTOS,,"API resquest and idea …Posted by debugasm on August 28, 2015Hello everyone, I have used freeRTOS for many time, although the start was tragic now I get along pretty well. I use freeRTOS on Xilinx hardware with MicroBlaze CPU, one of these days I’ll try on Zynq. In my projects I have never used an …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_Stack_overflow_detection_on_Cortex-m3_with_MPU_18f8a0cej.html,Stack overflow detection on Cortex-m3 with MPU - FreeRTOS,,"Stack overflow detection on Cortex-m3 with MPUPosted by wella on August 14, 2015Hello, just an idea, has anyone played with stack overflow detection by using the MPU? E.g. use lowest 32 bytes of the stack area as a protected area and configure the MPU (e.g. region 7) as a non-accessible memory? It does not protect …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_FreeRTOS_TCP_Stack_14ba830aj.html,FreeRTOS TCP Stack - FreeRTOS,,"FreeRTOS TCP Stack Posted by lciummo on August 7, 2015I’ve integrated the FreeRTOS labs TCP stack and it seems to work sporadically. Pings sometimes work (usually fails when host doesn’t get ARP response from board). The board seems to send out gratuitous arps periodically, and sometimes even responds to an ARP request for it’s IP. …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_is_the_function_eTaskGetStateFromISR_exist_00031893j.html,"is the function""eTaskGetStateFromISR""exist? - FreeRTOS",,"is the function”eTaskGetStateFromISR”exist?Posted by yukunduan on August 21, 2015Now,we are writing a project upon FreeRTOS. I wrote a function suspend one task using vTaskSuspend(task1),then when DMA interrupt occur,I resume the task in interrupt using function TaskResumeFromISR(task1 ); but i met some problem: sometimes DMA interrupt won’t occur(transmission broken) ,so the task won’t be resume. I …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_Timers_period_are_affected_after_allocate_memory_LPC1759_f8e01c78j.html,Timers period are affected after allocate memory [LPC1759] - FreeRTOS,,"Timers period are affected after allocate memory [LPC1759]Posted by ricardo_crudo on August 6, 2015Hi. I’m running FreeRTOS 7.4.2 over LPC1759. The problem was isolated creating a code to blink leds using timer0 and timer1. In this case I’m allocating memory before create any task or call vTaskStartSchedule. I holds the execution putting a while(1) just …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_Parameters_for_traceCREATE_COUNTING_SEMAPHORES_85f1a5a6j.html,Parameters for traceCREATE_COUNTING_SEMAPHORES - FreeRTOS,,"Parameters for traceCREATE_COUNTING_SEMAPHORESPosted by ammaree on August 19, 2015I am busy putting together a set of traceXXXX macros covering the whole scope of functions. Essentially I am mapping all functions into 3 different categories being: vFreeRTOSTraceTASK(): all task related functions vFreeRTOSTraceQUEUE(): queue, mutex and semaphore vFreeRTOSTraceTIMER(): timer related functions Within each of the functions I …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_FreeRTOS_TCP_Stack_running_out_of_headp_creating_a_stream_b8a943a1j.html,FreeRTOS TCP Stack running out of headp creating a stream - FreeRTOS,,"FreeRTOS TCP Stack running out of headp creating a streamPosted by lciummo on August 10, 2015I’m trying to chase down an out of heap memory problem when a TCP socket is created. heap2 malloc fails requesting 5872 bytes. This looks like it’s based on creating stream buffers via… ifndef ipconfigTCPRXBUF_LEN #define ipconfigTCP_RX_BUF_LEN ( 4 * …"
/FreeRTOS_Support_Forum_Archive/August_2015/freertos_uxQueueNumber_not_initialized_8f72270aj.html,uxQueueNumber not initialized - FreeRTOS,,"uxQueueNumber not initializedPosted by ammaree on August 23, 2015I am using FreeRTOS v8.2.2 and in my process of building a set of trace macros and routines I have discovered that pxNewQueue->uxQueueNumber is not initialized to a known value (0) in xQueueGenericCreate() around line 375. The problem showed itself when the traceQUEUE_CREATE() is called immediately afterwards …"
